year month day hour minnute second latitude longitude depth magnitude label
2012 4 16 7 53 28.82 40.0547 140.5473 9.99 1.6 1
2012 4 16 7 54 21.08 40.0540 140.5480 8.97 1.1 1
2012 4 16 9 5 50.95 40.0515 140.5493 9.84 0.7 1
2012 4 16 10 59 8.78 40.0523 140.5425 10.58 0.8 0
2012 4 16 11 6 54.25 40.0525 140.5487 9.75 1.0 0
2012 4 17 22 11 56.19 40.0513 140.5552 9.00 1.3 0
2012 4 19 1 46 22.10 40.0490 140.5530 9.48 0.5 1
2012 4 19 12 0 30.51 40.0378 140.5227 9.38 0.8 1
2012 4 19 14 41 53.61 40.0423 140.5448 9.18 0.7 1
2012 4 19 17 8 1.57 40.0465 140.5498 8.45 0.2 0
2012 4 19 17 8 7.17 40.0485 140.5427 7.13 0.7 0
2012 4 19 21 48 40.61 40.0492 140.5532 9.53 0.7 1
2012 4 20 1 9 53.60 40.0455 140.5495 9.28 1.1 0
2012 4 20 3 16 37.26 40.0510 140.5457 9.62 1.2 0
2012 4 20 3 48 40.33 40.0522 140.5425 7.03 0.7 0
2012 4 20 5 51 28.54 40.0532 140.5458 10.35 0.5 1
2012 4 20 5 57 38.43 40.0528 140.5447 9.80 0.5 0
2012 4 21 1 1 37.79 40.0273 140.5255 7.65 0.1 1
2012 4 21 1 2 11.44 40.0280 140.5295 8.45 0.3 1
2012 4 21 21 37 5.78 40.0500 140.5462 8.99 1.1 0
2012 4 22 4 7 23.70 40.0420 140.5493 7.57 0.3 1
2012 4 22 9 28 44.19 40.0408 140.5397 9.78 2.2 1
2012 4 22 10 59 33.03 40.0413 140.5385 9.80 1.1 1
2012 4 22 14 42 48.02 40.0507 140.5512 10.87 1.2 1
2012 4 22 15 12 39.62 40.0510 140.5517 9.57 1.3 1
2012 4 22 15 39 11.43 40.0560 140.5428 10.02 0.4 1
2012 4 22 23 28 6.78 40.0497 140.5542 10.35 0.5 1
2012 4 23 22 24 0.51 40.0520 140.5453 10.03 0.8 1
2012 4 24 17 14 59.51 40.0485 140.5430 9.08 1.1 0
2012 4 24 20 19 58.10 40.0395 140.5505 8.68 0.3 1
2012 4 24 21 0 37.23 40.0417 140.5405 9.22 0.8 1
2012 4 25 4 59 32.74 40.0400 140.5507 9.16 1.3 0
2012 4 25 12 24 11.79 40.0290 140.5343 7.60 0.9 1
2012 4 26 5 15 27.61 40.0422 140.5475 9.57 0.5 1
2012 4 26 8 2 59.38 40.0432 140.5443 10.26 0.4 0
2012 4 27 8 16 2.32 40.0282 140.5340 8.17 1.2 1
2012 4 27 13 56 57.07 40.0528 140.5532 9.29 1.1 1
2012 4 27 18 23 33.03 40.0520 140.5510 9.02 0.4 1
2012 4 27 18 30 50.20 40.0478 140.5527 10.16 1.0 0
2012 4 27 19 7 47.44 40.0508 140.5482 9.79 0.9 0
2012 4 27 19 12 36.78 40.0508 140.5492 9.71 0.8 0
2012 4 27 19 13 43.46 40.0467 140.5508 10.22 0.7 0
2012 4 27 19 26 37.45 40.0500 140.5502 9.96 1.1 0
2012 4 27 19 33 28.95 40.0517 140.5457 10.70 0.5 1
2012 4 27 19 36 5.18 40.0535 140.5490 10.31 0.3 1
2012 4 28 1 7 22.34 40.0517 140.5472 8.84 0.1 0
2012 4 28 12 25 29.93 40.0517 140.5532 9.66 2.0 0
2012 4 28 12 26 33.26 40.0583 140.5428 9.13 0.6 0
2012 4 28 12 27 15.96 40.0530 140.5513 10.31 1.0 1
2012 4 29 6 13 19.78 40.0532 140.5535 9.07 1.1 0
2012 4 29 18 14 35.15 40.0383 140.5422 9.30 0.7 1
2012 4 30 21 53 37.38 40.0450 140.5513 8.57 0.7 0
2012 5 1 12 52 15.16 40.0443 140.5493 9.22 0.8 0
2012 5 1 14 9 36.69 40.0497 140.5425 9.77 0.4 0
2012 5 1 17 40 50.91 40.0407 140.5530 10.11 0.7 0
2012 5 1 21 12 5.11 40.0473 140.5473 8.08 0.7 1
2012 5 2 2 18 58.92 40.0428 140.5473 9.57 0.3 1
2012 5 3 4 30 15.52 40.0533 140.5492 9.99 0.6 1
2012 5 3 4 30 47.78 40.0515 140.5475 9.48 0.2 1
2012 5 3 4 49 44.44 40.0478 140.5482 9.37 1.2 0
2012 5 3 5 0 19.82 40.0460 140.5455 8.58 0.7 1
2012 5 3 5 32 5.38 40.0515 140.5562 9.39 1.5 1
2012 5 3 6 24 29.14 40.0473 140.5467 9.87 0.9 1
2012 5 3 6 40 57.01 40.0468 140.5430 10.48 0.4 0
2012 5 3 6 43 8.47 40.0492 140.5468 9.49 1.3 1
2012 5 4 19 11 45.90 40.0392 140.5568 7.97 0.6 1
2012 5 5 22 12 4.93 40.0528 140.5562 9.15 1.1 0
2012 5 5 22 20 48.69 40.0440 140.5492 7.74 0.9 1
2012 5 6 4 31 11.57 40.0402 140.5490 8.99 0.5 0
2012 5 6 7 39 26.18 40.0407 140.5455 9.61 0.5 1
2012 5 6 7 39 37.35 40.0372 140.5503 7.86 0.3 0
2012 5 6 7 39 54.87 40.0400 140.5485 8.77 0.2 1
2012 5 6 8 34 10.20 40.0398 140.5463 8.54 0.7 1
2012 5 6 8 55 18.75 40.0413 140.5488 9.35 0.9 1
2012 5 7 0 50 8.35 40.0452 140.5470 8.79 1.8 0
2012 5 7 2 48 48.25 40.0263 140.5337 9.75 0.9 1
2012 5 7 16 57 10.35 40.0388 140.5532 9.19 0.7 1
2012 5 7 16 58 18.82 40.0393 140.5500 7.91 0.8 0
2012 5 7 16 59 5.56 40.0423 140.5493 7.84 1.2 0
2012 5 8 10 16 19.91 40.0400 140.5413 9.66 1.6 1
2012 5 8 10 17 10.28 40.0327 140.5430 8.57 0.5 1
2012 5 8 10 58 42.41 40.0407 140.5388 8.84 1.5 1
2012 5 8 11 18 25.95 40.0390 140.5397 8.44 1.0 1
2012 5 8 11 20 24.15 40.0393 140.5402 8.68 1.4 1
2012 5 8 13 33 55.40 40.0388 140.5398 9.44 0.7 1
2012 5 9 2 53 7.80 40.0433 140.5433 8.27 0.5 0
2012 5 9 3 43 23.94 40.0368 140.5395 8.78 0.6 1
2012 5 9 9 10 34.34 40.0418 140.5505 9.28 0.6 0
2012 5 9 13 12 42.65 40.0418 140.5465 8.64 0.5 0
2012 5 9 13 12 53.87 40.0417 140.5538 10.04 0.9 0
2012 5 9 16 46 47.69 40.0453 140.5530 9.62 1.7 0
2012 5 9 21 41 17.13 40.0445 140.5505 9.23 0.7 1
2012 5 9 21 43 44.63 40.0412 140.5462 4.07 0.4 0
2012 5 10 2 51 46.86 40.0375 140.5580 8.43 0.4 1
2012 5 10 8 25 16.02 40.0387 140.5455 11.06 0.8 0
2012 5 11 2 44 4.58 40.0413 140.5473 9.38 1.1 0
2012 5 11 13 25 27.87 40.0468 140.5528 9.23 0.9 0
2012 5 11 13 26 2.41 40.0510 140.5462 9.67 0.7 0
2012 5 11 13 26 24.82 40.0502 140.5472 10.00 0.9 0
2012 5 11 13 31 42.78 40.0452 140.5463 8.95 1.7 0
2012 5 11 13 38 31.30 40.0445 140.5440 9.28 1.2 0
2012 5 11 13 50 13.02 40.0472 140.5473 9.94 0.9 0
2012 5 11 23 48 4.92 40.0387 140.5542 8.27 0.7 0
2012 5 12 0 20 2.48 40.0473 140.5505 9.59 1.6 0
2012 5 12 0 38 22.78 40.0475 140.5545 11.27 0.6 0
2012 5 14 1 43 19.95 40.0493 140.5488 10.43 0.1 0
2012 5 14 4 14 15.42 40.0432 140.5452 9.10 0.7 0
2012 5 14 17 33 30.72 40.0428 140.5497 10.78 0.6 1
2012 5 15 9 40 21.28 40.0387 140.5500 10.16 1.1 1
2012 5 15 9 41 12.58 40.0353 140.5488 7.55 0.7 1
2012 5 15 9 49 31.40 40.0373 140.5470 6.86 0.6 1
2012 5 15 9 50 27.21 40.0397 140.5510 8.74 1.2 1
2012 5 15 10 7 28.68 40.0375 140.5457 7.53 0.6 1
2012 5 15 10 8 37.04 40.0385 140.5507 9.22 1.4 1
2012 5 15 10 10 9.84 40.0378 140.5520 9.36 1.3 0
2012 5 15 10 42 49.48 40.0353 140.5525 7.39 0.4 1
2012 5 15 11 26 29.90 40.0365 140.5528 9.91 0.6 1
2012 5 15 20 3 56.82 40.0518 140.5530 8.30 0.0 0
2012 5 15 20 4 29.57 40.0480 140.5598 9.10 0.3 0
2012 5 16 0 58 14.31 40.0367 140.5543 5.67 0.3 1
2012 5 16 4 10 48.74 40.0365 140.5427 8.72 0.7 1
2012 5 16 6 36 58.26 40.0513 140.5520 10.48 2.1 1
2012 5 16 7 16 51.49 40.0523 140.5507 9.51 1.0 1
2012 5 16 7 20 14.53 40.0508 140.5517 9.90 0.8 1
2012 5 16 7 45 58.72 40.0508 140.5520 9.08 0.9 1
2012 5 16 9 19 3.46 40.0495 140.5480 9.98 0.9 1
2012 5 16 9 34 25.24 40.0502 140.5527 9.83 0.8 1
2012 5 16 10 41 54.40 40.0440 140.5518 7.69 0.4 1
2012 5 16 11 13 54.48 40.0503 140.5508 9.98 1.2 1
2012 5 16 14 45 27.96 40.0510 140.5458 10.27 0.7 1
2012 5 16 17 45 29.62 40.0500 140.5523 9.15 1.1 1
2012 5 16 18 34 54.38 40.0453 140.5538 9.39 0.8 1
2012 5 16 18 48 22.66 40.0528 140.5488 9.92 1.8 1
2012 5 16 19 39 13.35 40.0350 140.5515 8.39 0.5 1
2012 5 16 21 20 49.54 40.0505 140.5482 10.07 0.5 1
2012 5 17 0 17 23.71 40.0483 140.5492 8.27 0.5 1
2012 5 17 2 59 59.90 40.0432 140.5462 8.72 0.6 0
2012 5 18 4 52 58.89 40.0428 140.5468 9.32 0.5 1
2012 5 18 5 29 24.22 40.0470 140.5460 8.63 0.9 0
2012 5 18 18 34 2.23 40.0387 140.5550 8.83 0.5 1
2012 5 18 23 49 14.52 40.0315 140.5313 8.37 0.5 1
2012 5 19 3 54 57.93 40.0463 140.5480 9.08 1.2 1
2012 5 19 5 17 9.27 40.0312 140.5230 8.76 0.2 1
2012 5 20 12 47 35.87 40.0432 140.5498 10.16 0.4 0
2012 5 20 20 6 24.26 40.0288 140.5353 8.66 1.2 1
2012 5 21 1 3 23.23 40.0468 140.5463 10.02 0.1 1
2012 5 21 3 42 52.28 40.0313 140.5353 8.49 0.8 1
2012 5 21 19 12 19.48 40.0340 140.5552 8.70 0.4 1
2012 5 23 1 14 23.94 40.0368 140.5525 7.83 0.7 1
2012 5 23 1 15 11.22 40.0433 140.5418 8.78 0.0 1
2012 5 23 2 38 36.01 40.0413 140.5465 10.60 0.2 1
2012 5 23 2 39 39.81 40.0400 140.5493 10.39 0.1 1
2012 5 23 6 28 10.26 40.0408 140.5510 9.67 0.3 1
2012 5 23 18 20 44.73 40.0457 140.5478 7.90 0.7 1
2012 5 23 20 16 43.99 40.0467 140.5500 9.75 0.9 0
2012 5 23 22 37 25.72 40.0375 140.5487 10.16 0.2 1
2012 5 25 1 18 48.13 40.0432 140.5482 9.73 0.6 1
2012 5 25 1 22 40.92 40.0338 140.5535 7.81 0.0 1
2012 5 25 16 1 5.62 40.0440 140.5508 7.72 0.2 1
2012 5 25 16 26 7.93 40.0497 140.5560 9.00 0.5 0
2012 5 26 17 34 14.12 40.0500 140.5510 8.62 0.8 0
2012 5 26 19 18 54.11 40.0405 140.5473 7.73 0.2 1
2012 5 27 0 29 46.67 40.0505 140.5462 8.36 0.6 1
2012 5 27 0 49 39.11 40.0502 140.5458 9.03 0.7 1
2012 5 27 1 38 42.97 40.0518 140.5403 10.17 0.3 1
2012 5 27 2 19 1.58 40.0460 140.5448 7.92 0.8 1
2012 5 27 3 19 17.46 40.0468 140.5470 9.28 0.7 1
2012 5 27 3 20 34.61 40.0523 140.5378 9.15 0.2 1
2012 5 27 5 15 55.24 40.0495 140.5460 9.08 1.0 1
2012 5 27 9 21 58.96 40.0392 140.5563 10.54 0.1 0
2012 5 27 14 40 44.87 40.0363 140.5440 8.64 0.3 1
2012 5 27 22 3 24.36 40.0437 140.5538 10.11 0.4 1
2012 5 29 21 6 23.85 40.0430 140.5505 9.86 1.5 1
2012 5 29 21 51 19.63 40.0315 140.5298 9.42 0.3 1
2012 5 30 13 3 51.14 40.0432 140.5462 7.24 0.1 1
2012 5 30 13 4 3.91 40.0523 140.5457 8.62 0.1 1
2012 5 30 19 11 33.85 40.0457 140.5422 9.21 0.1 0
2012 5 30 19 11 45.81 40.0432 140.5478 8.47 0.7 1
2012 5 30 20 11 19.80 40.0498 140.5582 8.31 0.5 0
2012 5 31 9 19 59.47 40.0378 140.5560 10.42 0.7 1
2012 5 31 18 39 29.01 40.0488 140.5458 10.57 0.2 1
2012 5 31 21 38 0.48 40.0293 140.5363 8.98 1.1 1
2012 5 31 23 12 39.98 40.0360 140.5490 10.15 0.7 1
2012 5 31 23 27 6.15 40.0502 140.5510 8.87 0.5 1
2012 5 31 23 27 45.25 40.0392 140.5413 9.29 0.2 1
2012 6 1 3 3 14.00 40.0400 140.5542 7.66 0.1 1
2012 6 1 21 37 4.86 40.0397 140.5583 9.65 0.6 0
2012 6 2 23 51 10.56 40.0407 140.5528 7.78 0.1 1
2012 6 3 0 20 3.64 40.0308 140.5293 8.97 0.1 1
2012 6 3 23 29 20.79 40.0373 140.5512 8.38 0.3 1
2012 6 3 23 36 34.73 40.0403 140.5513 9.97 1.7 0
2012 6 3 23 47 9.58 40.0400 140.5513 9.58 1.1 1
2012 6 3 23 54 15.73 40.0402 140.5497 9.43 0.6 1
2012 6 4 0 17 28.52 40.0405 140.5478 8.92 0.6 1
2012 6 4 0 18 6.30 40.0418 140.5492 8.08 0.4 1
2012 6 4 0 22 1.66 40.0368 140.5472 8.47 0.3 1
2012 6 4 0 43 17.04 40.0370 140.5482 8.74 0.2 1
2012 6 4 1 8 38.92 40.0415 140.5490 8.44 1.1 1
2012 6 4 1 34 22.59 40.0368 140.5463 7.86 0.3 1
2012 6 4 3 19 29.79 40.0410 140.5530 9.21 1.3 1
2012 6 5 2 30 57.64 40.0353 140.5498 9.47 0.3 1
2012 6 5 11 3 7.82 40.0388 140.5500 8.50 0.5 1
2012 6 7 5 37 51.56 40.0507 140.5533 10.43 1.5 1
2012 6 7 5 54 57.59 40.0507 140.5522 9.06 0.7 1
2012 6 8 1 22 0.88 40.0328 140.5317 7.92 0.9 1
2012 6 8 1 28 42.84 40.0348 140.5505 8.34 0.5 1
2012 6 8 2 52 25.83 40.0385 140.5483 8.94 0.8 1
2012 6 8 4 52 36.05 40.0418 140.5563 9.66 1.3 1
2012 6 8 12 14 51.70 40.0408 140.5540 7.68 0.7 1
2012 6 8 12 15 17.65 40.0447 140.5550 8.00 0.2 0
2012 6 8 12 15 30.45 40.0407 140.5573 9.13 1.1 0
2012 6 8 22 36 4.48 40.0527 140.5475 9.82 1.3 0
2012 6 8 22 40 23.87 40.0513 140.5460 9.09 0.6 1
2012 6 9 12 5 4.10 40.0293 140.5362 8.93 0.5 1
2012 6 9 12 33 48.66 40.0467 140.5517 7.68 0.3 1
2012 6 10 13 21 35.57 40.0555 140.5402 8.28 0.3 1
2012 6 10 13 35 28.61 40.0393 140.5412 8.13 0.7 1
2012 6 11 0 35 30.35 40.0447 140.5552 8.60 0.8 1
2012 6 11 1 46 13.46 40.0433 140.5493 9.45 0.6 0
2012 6 11 20 58 44.89 40.0378 140.5522 8.75 0.4 0
2012 6 12 4 10 3.30 40.0423 140.5500 9.18 0.7 0
2012 6 12 4 15 42.89 40.0460 140.5328 2.23 0.2 0
2012 6 12 10 36 15.73 40.0462 140.5457 9.21 0.7 0
2012 6 12 16 50 24.41 40.0332 140.5358 10.25 0.5 0
2012 6 13 22 53 52.73 40.0440 140.5510 10.05 0.7 0
2012 6 13 23 16 18.79 40.0442 140.5517 9.91 0.7 0
2012 6 13 23 27 0.82 40.0447 140.5510 9.01 0.6 1
2012 6 14 1 29 37.59 40.0463 140.5495 9.67 1.0 0
2012 6 14 2 36 5.75 40.0452 140.5493 9.91 0.5 0
2012 6 14 2 37 18.16 40.0440 140.5487 8.96 0.5 0
2012 6 14 2 53 54.93 40.0445 140.5470 8.97 0.3 1
2012 6 14 7 55 43.48 40.0400 140.5493 9.39 1.6 1
2012 6 14 7 56 35.71 40.0423 140.5425 9.43 0.0 1
2012 6 14 7 57 40.88 40.0337 140.5510 7.85 0.4 1
2012 6 14 7 59 35.34 40.0362 140.5510 9.94 0.9 1
2012 6 14 8 18 34.66 40.0377 140.5488 9.60 1.3 1
2012 6 14 9 5 45.62 40.0375 140.5510 9.17 1.4 1
2012 6 14 11 38 36.72 40.0402 140.5455 8.22 0.4 1
2012 6 14 21 40 18.65 40.0377 140.5513 8.99 0.5 1
2012 6 15 1 52 27.62 40.0417 140.5505 8.45 0.8 1
2012 6 15 4 0 34.27 40.0452 140.5535 9.91 0.1 1
2012 6 15 4 9 25.57 40.0552 140.5407 9.73 0.0 1
2012 6 15 4 9 34.40 40.0477 140.5480 9.47 0.0 0
2012 6 15 9 21 56.77 40.0327 140.5547 7.32 0.5 1
2012 6 16 17 28 54.37 40.0380 140.5548 8.90 0.8 1
2012 6 17 2 14 20.09 40.0468 140.5520 10.66 0.0 1
2012 6 17 2 17 40.89 40.0532 140.5438 9.68 0.1 1
2012 6 17 2 26 20.59 40.0513 140.5477 10.28 0.4 1
2012 6 17 12 35 29.50 40.0332 140.5552 7.78 0.3 1
2012 6 17 23 47 30.56 40.0385 140.5532 10.18 0.1 1
2012 6 17 23 48 21.54 40.0353 140.5532 7.99 0.5 1
2012 6 18 2 45 25.12 40.0327 140.5357 7.94 1.2 0
2012 6 18 12 7 11.39 40.0342 140.5377 7.09 0.3 1
2012 6 18 12 28 56.64 40.0545 140.5438 10.29 0.4 0
2012 6 19 10 17 1.22 40.0363 140.5485 7.70 0.6 1
2012 6 19 10 29 23.12 40.0385 140.5477 7.53 0.1 1
2012 6 19 10 30 12.71 40.0382 140.5437 8.89 0.2 1
2012 6 19 10 35 39.63 40.0408 140.5522 8.26 0.7 1
2012 6 19 14 22 14.68 40.0363 140.5502 7.49 0.3 1
2012 6 19 17 59 58.55 40.0300 140.5345 6.91 0.6 1
2012 6 19 18 41 5.14 40.0303 140.5308 9.19 0.3 1
2012 6 19 18 41 53.89 40.0287 140.5358 7.72 0.8 1
2012 6 20 10 9 0.08 40.0363 140.5470 8.31 0.7 1
2012 6 22 4 20 21.66 40.0487 140.5503 9.11 0.4 0
2012 6 22 14 27 31.58 40.0387 140.5520 9.02 0.9 1
2012 6 22 21 36 27.42 40.0363 140.5490 8.02 0.3 1
2012 6 22 21 48 52.44 40.0398 140.5438 6.84 0.3 1
2012 6 23 5 23 4.74 40.0390 140.5425 9.17 0.8 1
2012 6 24 8 17 59.99 40.0402 140.5597 10.57 0.6 0
2012 6 24 16 51 59.30 40.0370 140.5462 9.66 0.4 1
2012 6 24 16 52 6.97 40.0363 140.5450 8.61 0.6 1
2012 6 24 19 57 54.90 40.0402 140.5497 10.32 0.5 1
2012 6 25 5 10 41.80 40.0285 140.5373 9.31 1.0 1
2012 6 25 6 35 51.93 40.0285 140.5352 8.69 0.4 1
2012 6 25 10 36 3.78 40.0278 140.5358 7.90 0.8 1
2012 6 25 20 4 15.73 40.0480 140.5582 10.23 0.4 0
2012 6 25 20 35 31.98 40.0522 140.5530 9.82 0.8 0
2012 6 27 16 42 27.37 40.0510 140.5515 10.37 1.7 1
2012 6 29 2 4 43.46 40.0270 140.5305 6.68 0.0 1
2012 6 29 16 46 57.64 40.0248 140.5350 7.86 0.4 1
2012 6 29 17 27 46.80 40.0383 140.5473 7.46 0.2 1
2012 6 29 17 28 21.70 40.0425 140.5507 9.50 1.2 1
2012 6 29 18 13 1.13 40.0483 140.5517 9.41 0.9 0
2012 6 29 20 35 9.54 40.0358 140.5445 9.14 0.2 1
2012 6 29 20 42 28.81 40.0380 140.5455 9.61 0.4 1
2012 7 1 1 34 33.02 40.0528 140.5412 7.98 0.0 1
2012 7 1 20 46 14.67 40.0420 140.5560 8.06 0.6 1
2012 7 2 4 13 20.97 40.0317 140.5357 8.64 1.7 0
2012 7 3 7 9 49.54 40.0320 140.5352 9.94 0.4 0
2012 7 3 9 20 19.50 40.0363 140.5360 8.98 0.8 1
2012 7 3 20 36 26.05 40.0508 140.5537 9.78 0.9 1
2012 7 3 20 39 45.02 40.0530 140.5528 9.31 0.5 1
2012 7 3 21 1 18.09 40.0450 140.5553 8.75 0.6 1
2012 7 3 21 15 3.96 40.0477 140.5548 9.99 0.6 0
2012 7 4 1 56 14.56 40.0515 140.5520 9.25 0.6 0
2012 7 4 1 56 30.97 40.0558 140.5467 8.88 0.2 0
2012 7 4 3 47 55.78 40.0465 140.5553 9.77 0.4 1
2012 7 4 8 18 56.11 40.0497 140.5488 9.80 0.4 1
2012 7 5 13 9 6.44 40.0505 140.5500 10.25 1.0 1
2012 7 5 14 14 2.79 40.0490 140.5482 9.83 0.7 1
2012 7 5 14 54 56.97 40.0388 140.5550 8.81 0.8 1
2012 7 5 14 59 14.77 40.0528 140.5473 10.59 0.5 1
2012 7 6 0 24 38.70 40.0453 140.5450 7.64 0.4 0
2012 7 6 17 54 17.20 40.0517 140.5255 7.78 0.5 1
2012 7 6 18 31 57.90 40.0398 140.5478 8.16 0.3 1
2012 7 7 5 18 46.48 40.0507 140.5555 9.46 1.6 0
2012 7 7 5 22 37.32 40.0533 140.5450 9.16 0.3 1
2012 7 8 0 36 29.19 40.0463 140.5472 7.44 0.2 1
2012 7 8 20 5 16.15 40.0465 140.5557 9.01 0.0 1
2012 7 10 4 19 31.64 40.0497 140.5523 9.26 1.0 0
2012 7 10 6 39 31.70 40.0500 140.5497 10.51 0.2 0
2012 7 10 6 40 16.05 40.0530 140.5467 10.35 0.1 1
2012 7 10 7 10 19.12 40.0485 140.5535 10.27 0.8 0
2012 7 10 12 48 28.48 40.0358 140.5533 8.94 1.0 1
2012 7 10 23 10 13.56 40.0345 140.5528 9.49 0.2 1
2012 7 11 10 26 41.91 40.0507 140.5562 9.09 0.4 0
2012 7 11 14 3 5.95 40.0487 140.5478 10.09 0.2 0
2012 7 11 14 51 44.89 40.0358 140.5542 10.21 1.0 1
2012 7 11 22 58 16.59 40.0423 140.5488 6.81 0.4 0
2012 7 12 8 7 6.01 40.0517 140.5557 10.49 1.2 0
2012 7 12 13 31 10.20 40.0363 140.5360 9.47 1.2 1
2012 7 13 11 1 51.19 40.0372 140.5452 8.98 0.6 1
2012 7 14 21 11 11.71 40.0345 140.5517 8.57 0.4 1
2012 7 15 0 27 32.21 40.0377 140.5538 8.09 0.2 1
2012 7 15 2 28 5.19 40.0527 140.5453 10.55 0.1 1
2012 7 15 2 31 41.86 40.0533 140.5447 10.70 0.0 1
2012 7 15 10 44 28.35 40.0455 140.5558 9.65 0.3 1
2012 7 15 13 41 48.86 40.0515 140.5442 10.04 0.3 1
2012 7 16 20 51 33.16 40.0353 140.5373 8.43 1.0 1
2012 7 17 1 2 43.08 40.0355 140.5342 8.48 0.7 1
2012 7 17 14 10 20.67 40.0360 140.5428 8.70 1.1 1
2012 7 17 22 36 32.07 40.0492 140.5515 9.62 0.2 0
2012 7 17 22 37 10.63 40.0485 140.5567 9.69 0.4 0
2012 7 17 22 41 17.49 40.0495 140.5553 9.67 0.2 0
2012 7 17 23 3 24.04 40.0390 140.5383 8.17 0.6 1
2012 7 18 12 20 6.11 40.0357 140.5345 7.50 0.6 1
2012 7 18 17 4 59.05 40.0373 140.5358 8.86 1.6 1
2012 7 18 21 49 10.98 40.0487 140.5503 10.42 1.0 1
2012 7 18 22 17 21.36 40.0510 140.5457 8.69 2.5 1
2012 7 18 22 18 21.97 40.0495 140.5500 9.13 1.2 0
2012 7 18 22 18 58.05 40.0528 140.5355 5.89 0.6 1
2012 7 18 22 18 58.85 40.0505 140.5488 9.22 1.0 1
2012 7 18 22 19 5.50 40.0478 140.5483 7.77 1.1 1
2012 7 18 22 19 10.32 40.0468 140.5427 8.36 0.9 1
2012 7 18 22 19 18.63 40.0473 140.5405 11.58 0.4 0
2012 7 18 22 19 34.69 40.0482 140.5540 10.01 1.2 0
2012 7 18 22 20 13.95 40.0463 140.5477 9.91 0.5 0
2012 7 18 23 37 6.66 40.0488 140.5493 9.17 0.7 0
2012 7 18 23 47 45.09 40.0493 140.5493 9.85 1.1 1
2012 7 19 0 57 8.30 40.0507 140.5473 8.99 0.7 0
2012 7 19 1 30 4.67 40.0497 140.5462 9.64 0.1 0
2012 7 19 2 7 18.82 40.0338 140.5275 2.72 0.1 1
2012 7 19 2 7 36.44 40.0367 140.5338 8.64 1.3 1
2012 7 19 3 9 36.97 40.0337 140.5338 8.93 0.4 1
2012 7 19 3 13 44.79 40.0462 140.5492 9.49 0.5 1
2012 7 19 3 14 36.34 40.0492 140.5493 9.84 0.9 0
2012 7 19 3 16 41.78 40.0502 140.5467 9.09 0.9 1
2012 7 19 3 16 51.62 40.0492 140.5497 9.66 1.0 1
2012 7 19 4 29 49.99 40.0483 140.5458 10.10 0.0 0
2012 7 19 5 35 57.42 40.0343 140.5382 7.57 0.1 1
2012 7 19 5 36 59.19 40.0330 140.5355 8.53 0.5 1
2012 7 19 13 10 33.04 40.0475 140.5482 9.31 0.3 0
2012 7 19 14 8 22.85 40.0458 140.5465 9.89 0.8 1
2012 7 19 14 21 44.43 40.0275 140.5355 8.94 0.5 1
2012 7 20 3 23 56.39 40.0493 140.5460 9.78 1.5 1
2012 7 20 3 24 25.62 40.0477 140.5462 9.55 1.4 0
2012 7 20 4 12 54.62 40.0350 140.5342 6.96 0.1 1
2012 7 20 4 43 55.24 40.0450 140.5430 7.64 0.4 0
2012 7 20 5 37 22.47 40.0333 140.5327 6.70 0.3 1
2012 7 20 5 57 32.50 40.0340 140.5387 8.21 0.4 1
2012 7 20 5 59 37.28 40.0540 140.5382 9.05 0.2 1
2012 7 20 6 35 9.16 40.0468 140.5478 9.23 0.9 1
2012 7 20 6 57 39.80 40.0463 140.5415 8.34 0.5 1
2012 7 20 14 41 59.57 40.0392 140.5287 8.68 0.7 1
2012 7 20 16 9 20.61 40.0468 140.5433 8.24 0.7 1
2012 7 20 16 9 41.06 40.0472 140.5410 7.97 0.4 1
2012 7 20 16 10 35.75 40.0357 140.5343 7.87 0.7 1
2012 7 20 17 15 38.42 40.0368 140.5462 8.75 0.7 1
2012 7 21 6 20 3.69 40.0483 140.5423 8.58 1.4 1
2012 7 21 6 20 22.95 40.0500 140.5420 8.55 0.8 1
2012 7 21 6 21 6.26 40.0502 140.5428 8.31 1.2 1
2012 7 21 6 22 2.49 40.0495 140.5422 8.17 0.9 1
2012 7 21 7 26 14.29 40.0480 140.5418 9.69 2.0 1
2012 7 21 7 32 58.87 40.0458 140.5417 9.19 1.0 1
2012 7 21 7 39 33.55 40.0422 140.5445 10.02 0.8 1
2012 7 21 8 59 34.41 40.0502 140.5430 9.74 0.5 1
2012 7 22 4 56 35.77 40.0505 140.5427 8.32 0.2 0
2012 7 22 4 57 53.22 40.0458 140.5540 7.81 1.0 0
2012 7 22 4 58 37.68 40.0480 140.5492 9.69 0.7 0
2012 7 22 7 4 43.17 40.0487 140.5397 8.45 1.7 1
2012 7 24 4 32 6.21 40.0498 140.5498 9.92 0.1 0
2012 7 24 4 32 21.47 40.0472 140.5552 9.65 0.3 0
2012 7 24 4 59 35.61 40.0502 140.5473 10.15 0.1 0
2012 7 24 5 0 6.93 40.0487 140.5505 9.28 0.6 0
2012 7 24 5 50 52.99 40.0375 140.5548 7.35 0.5 1
2012 7 24 6 24 33.17 40.0282 140.5327 8.02 0.3 1
2012 7 24 12 42 53.17 40.0343 140.5355 8.33 0.4 1
2012 7 24 12 49 19.96 40.0337 140.5330 7.45 0.5 1
2012 7 24 16 0 25.66 40.0448 140.5578 10.96 0.4 0
